879.16
850.62
817.95
802.62
789.03
785.6
720.18
700.79
716.62
725.02
739.99
729.67
702.6
590.07
468.85
383.48
377.03
380.02
387.83
398.86
422.25
462.97
591.52
777.96
887.35
893.35
894.9
844.21
778.33
808.84
775.74
779.43
816.77
841.15
858.47
847.99
733.08
590.9
492.3
384
360.11
354.51
358.09
365.45
385.53
429.39
587.95
788.08
889.56
905.57
883.48
855.32
855.96
838.02
798.87
719.89
707.36
704.42
669.31
656.77
637.19
583.9
559.12
473
422.58
419.1
418.99
421.52
432.03
476.52
607.1
753.86
824.44
816.87
797.92
771.95
725.5
790.73
824.4
787.85
788.85
795.32
806.62
776.15
725.06
589.76
495.43
454.19
440.95
435.59
449.61
502.69
533.93
630.91
734.87
823.67
899.12
913.88
911.76
914.08
913.17
911.77
910.75
910.01
906.13
896.37
892.33
852.5
733.12
574.43
523.64
490.7
477.15
489.16
480.35
544.35
591.16
646.24
719.28
817.7
886.36
893.98
890.56
880.64
878.95
868.61
865.62
885.6
891.6
890.63
884.6
873.85
777.44
631.66
496.99
433.09
434.64
435.6
429.89
459.26
485.97
526.68
670.5
799.96
887.11
897.32
893.87
902.49
905.56
911.7
910.67
901.71
882.96
885.91
893.68
888.16
762.6
606.54
482.39
399.1
380.37
375.57
381.27
423.94
450.85
521.23
668.37
763.5
868.86
862.35
833.35
790.14
783.62
794.11
813.43
853.39
876.62
893.8
891.68
867.43
763.91
615.67
488.97
393.94
369.33
373.99
378.15
405.62
499.43
563.45
684.91
780.18
855.09
864.36
856.26
878.59
860.76
867.73
871.37
866.83
892.91
897.72
864.62
828.11
706.93
582.86
485.99
394.19
358.01
392.82
382.49
394.58
448.99
633.7
787.65
852.86
905.22
915.98
906.32
902.78
858.69
833.54
780.53
799.32
790.45
792.89
775.6
713.1
748.92
618.01
495.6
435.32
405.49
404.75
407.84
424.49
439.09
445.22
508.71
669.24
787.66
849.8
849.68
837.97
849.14
855.87
829.92
837.61
835.26
824.28
844.97
834.55
723.19
582.9
448.15
408.29
398.28
389.83
393.87
410.25
431.5
432.29
501.99
675.5
836.7
864.66
870.53
877.98
872.3
866.42
877.58
880.54
899.81
902.96
899.12
870
734.31
549.06
484.01
452.3
435.19
428.55
431.13
443.92
462.73
474.16
594.91
758.95
871.57
875.08
896.2
911.12
913.14
890.29
846.89
828.13
831.56
852.45
888.37
865.6
755.16
628.02
501.57
405.68
361.23
353.53
354.51
364.13
424.91
522.42
654.36
799.02
897.78
916.44
915.43
904.09
882.08
867.62
822.06
764.04
706.05
754.16
820.14
840.83
751.37
623.11
500.6
415.74
371.24
353.94
356.68
371.95
431.63
541.17
674.33
805.82
883.24
910.32
905.27
894.79
883.95
880.83
871.01
868.19
869.33
879.96
869.71
848.31
756.25
658.36
572.63
541.43
494.79
471.18
423.86
412.75
442.75
501.76
631.24
741.21
813.54
813.68
806.83
793.67
749.49
702.34
664.76
716.94
752.07
777.15
825.89
840.68
762.36
623.99
512.45
418.82
367.65
365.36
372.58
416.27
468.26
498.77
594.32
745.82
822.53
848.69
875.7
886.12
895.91
905.69
900.23
898.64
893.17
894.04
896.55
855.21
760.8
637.69
545.93
452.15
386.47
364.92
375.82
393.52
464.56
547.17
611.05
717.07
805.44
824.08
813.76
827.35
852.49
858.8
897.43
904.71
907.22
902.88
903.34
879.86
779.12
636.11
560.83
480.52
476.43
455.58
455.4
471.89
482.26
585.15
710.97
823.74
877.28
902.55
904.52
898.13
866.15
845.94
788.62
784.39
807.13
852.61
883.86
853.77
749.5
613.25
522.71
470.35
454.7
442.3
449.21
476.58
582.47
705.51
784.45
816.13
887.84
843.79
807.36
848.83
866.87
789.16
764.4
753.27
759.91
755.29
715.36
804.22
757.81
619.23
461.8
387.11
378.09
376.05
374.28
391.23
463.92
571.27
657.49
773.19
827.02
805.04
793.26
779
780.65
799.38
777.25
763.09
791.68
854.43
863.17
840.55
772.62
704.6
646.57
552.45
504.07
549.98
545.73
554.1
572.18
598.46
643.79
701.93
734.82
736.52
727.17
714.7
704.67
901.55
895.83
890.98
903.06
907.62
910.89
877.75
775.98
644.33
538.33
458.42
424.8
470.86
482.57
476.47
512.57
564.41
655.68
792.14
885.93
909.53
910.78
903.53
883.37
879.46
886.32
886.56
893.76
886.69
888.86
859.77
751.7
626.77
526.25
446.87
382.98
366.8
368.44
389.3
431.78
480.08
586.22
740.76
846.29
864.25
834.64
800.6
823.8
848.79
861.09
879.1
892.52
900.12
906.51
877.39
764.16
629.95
521.75
436.2
390.64
382.56
431.52
532.79
555.81
661.05
723.34
808.95
878.36
910.7
867.79
851.69
858.62
860.76
803.2
799.07
788.96
750.06
732.39
742.17
649.31
595.22
585.83
514.46
441.66
548.05
570.15
534.54
548.27
617.3
573.49
